term,score
spritz habitaciones,0.5566418320802266
bonitas agradables,0.5566418320802266
amable encantó,0.5566418320802266
opciones personas,0.5563761956100137
guía turístico,0.5563421666281919
costado sendero,0.5560510326858492
dormir ventaja,0.5560510326858492
rio puedes,0.5560510326858492
sencilla rededor,0.5560510326858492
personas atención,0.5560510326858492
rededor 400,0.5560510326858492
ventaja queda,0.5560510326858492
recorrer pie,0.5560510326858492
promete dormir,0.5560510326858492
sendero rio,0.5560510326858492
atención indispensable,0.5560510326858492
cerca costado,0.5560510326858492
400 personas,0.5560510326858492
habitaciã³n oye,0.5555353512536854
estrellas baño,0.5552839111958678
logramos cambien,0.5552839111958678
disculpas ubicación,0.5552839111958678
baño inundaba,0.5552839111958678
mañana recien,0.5552839111958678
funcionaban mañana,0.5552839111958678
cambien habitación,0.5552839111958678
recien logramos,0.5552839111958678
pidieron disculpas,0.5552839111958678
problemas categoría,0.5552839111958678
inundaba aire,0.5552839111958678
habitación pidieron,0.5552839111958678
noche problemas,0.5552839111958678
categoría estrellas,0.5552839111958678
piscina vacío,0.5548985871195216
desgracia estuvimos,0.5548985871195216
mantenimiento llevan,0.5548985871195216
sige palenque,0.5548985871195216
vacío mantenimiento,0.5548985871195216
básico cabañas,0.5548985871195216
disponible desgracia,0.5548985871195216
espacio wifi,0.5548985871195216
cabañas montón,0.5548985871195216
alojamiento básico,0.5548985871195216
resodt ubicado,0.5548985871195216
palenque alojamiento,0.5548985871195216
cerca sige,0.5548985871195216
limpio habitación,0.5545524324009761
staff sonrisa,0.5545524324009761
sayulita hotel,0.5545524324009761
gabriela apoyarnos,0.5545524324009761
cynthia camaristas,0.5545524324009761
daniela cynthia,0.5545524324009761
camaristas limpio,0.5545524324009761
gracias daniela,0.5545524324009761
apoyarnos estancia,0.5545524324009761
habitación gabriela,0.5545524324009761
lindo cerca,0.5545524324009761
sonrisa amables,0.5545524324009761
limpio staff,0.5545524324009761
resultó oferta,0.554531495147158
remolcando barco,0.554531495147158
enviaron resultó,0.554531495147158
reservó habitación,0.554531495147158
seguro aparcamiento,0.554531495147158
habitación enviaron,0.554531495147158
alojamos reservó,0.554531495147158
agradable seguro,0.554531495147158
años remolcando,0.554531495147158
hotel normalmente,0.554531495147158
estuvimos años,0.554531495147158
experiencia increíble,0.5543900867299092
privado living,0.5539093461972967
media pension,0.5539093461972967
limpian playa,0.5539093461972967
amplias balcon,0.5539093461972967
living ofrece,0.5539093461972967
tulum antiguedad,0.5539093461972967
ofrece media,0.5539093461972967
balcon baño,0.5539093461972967
diferencia establecimientos,0.5539093461972967
algas recomendable,0.5539093461972967
mantenido diferencia,0.5539093461972967
antiguedad mantenido,0.5539093461972967
establecimientos habitaciones,0.5539093461972967
pension limpian,0.5539093461972967
presión hotel,0.5536752654580672
agradables gente,0.5536752654580672
ducha baja,0.5536752654580672
piscina agradables,0.5536752654580672
techo caliente,0.5536752654580672
conveniente aparcamiento,0.5536752654580672
dura aire,0.5536752654580672
limpio patio,0.5536752654580672
maravilloso ubicación,0.553473668061236
profesional servicios,0.553473668061236
plumas trataremos,0.553473668061236
perfecta plaza,0.553473668061236
trataremos volver,0.553473668061236
servicios cómodas,0.553473668061236
edredones plumas,0.553473668061236
partes personal,0.553473668061236
andando partes,0.553473668061236
camas edredones,0.553473668061236
principal tranquilo,0.553473668061236
noche fácil,0.553473668061236
cerca alejado,0.5529089926268895
llegamos atendidos,0.5529089926268895
familia cabañas,0.5529089926268895
compañia dela,0.5529089926268895
limpias lugar,0.5529089926268895
multitudes felicidades,0.5529089926268895
alejado multitudes,0.5529089926268895
dela familia,0.5529089926268895
atendidos maravilla,0.5529089926268895
descansar compañia,0.5529089926268895
magnífico descubrimiento,0.5527046282469629
suburbio guadalajara,0.5527046282469629
genial perro,0.5527046282469629
jose magnífico,0.5527046282469629
descubrimiento agradable,0.5527046282469629
volver fido,0.5527046282469629
creemos genial,0.5527046282469629
tlaquepaque suburbio,0.5527046282469629
perro piensa,0.5527046282469629
guadalajara quinta,0.5527046282469629
restaurante creemos,0.5527046282469629
piensa genial,0.5527046282469629
josé sentidos,0.5526596575807042
desternillante aprendí,0.5526596575807042
situado genial,0.5526596575807042
compras restaurantes,0.5526596575807042
charley barman,0.5526596575807042
tequila charley,0.5526596575807042
desayuno happy,0.5526596575807042
hour desternillante,0.5526596575807042
sentidos limpio,0.5526596575807042
barman situado,0.5526596575807042
aprendí tequila,0.5526596575807042
genial pasear,0.5526596575807042
desabridos importante,0.5519812715887554
especialmente platillos,0.5519812715887554
importante nula,0.5519812715887554
nula actitud,0.5519812715887554
pedimos desabridos,0.5519812715887554
estancia clientes,0.5519812715887554
mantenimiento comida,0.5519812715887554
placentera lástima,0.5519812715887554
espectacular descuidos,0.5519812715887554
interés estancia,0.5519812715887554
descuidos mantenimiento,0.5519812715887554
simplemente interés,0.5519812715887554
clientes placentera,0.5519812715887554
tomar copa,0.5510228346044372
playa únicas,0.5510056567365584
fácilmente quedar,0.5510056567365584
teniendo sala,0.5510056567365584
limpias situado,0.5510056567365584
sala prácticamente,0.5510056567365584
caro desayuno,0.5510056567365584
precio teniendo,0.5510056567365584
pegas caro,0.5510056567365584
desayuno fácilmente,0.5510056567365584
prácticamente incluir,0.5510056567365584
diciembre cuarto,0.5505765084755077
agua arreglaron,0.5505765084755077
pasar fiesta,0.5505765084755077
arreglaron tuve,0.5505765084755077
recepcionista meseros,0.5505765084755077
cuarto agua,0.5505765084755077
zona recepcionista,0.5505765084755077
fiesta apestoso,0.5505765084755077
quedar 31,0.5505765084755077
pésima hotel,0.5505765084755077
tuve pasar,0.5505765084755077
frente playa,0.5501379449460364
presencia pasó,0.5500789372477449
hotel servícienos,0.5500789372477449
publico vivir,0.5500789372477449
preocupación dada,0.5500789372477449
impresionante preocupación,0.5500789372477449
óscar montesinos,0.5500789372477449
montesinos relacionados,0.5500789372477449
vidas impresionante,0.5500789372477449
excepcional óscar,0.5500789372477449
hogar tulum,0.5500789372477449
dada presencia,0.5500789372477449
experiencia vidas,0.5500789372477449
servícienos excepcional,0.5500789372477449
relacionados publico,0.5500789372477449
pasó papaya,0.5500789372477449
papaya hogar,0.5500789372477449
caro calidad,0.5498419729298354
uber google,0.5494846437203728
google maps,0.5494846437203728
regresar dormir,0.548664193675532
estacionamiento trataron,0.548664193675532
baño regresar,0.548664193675532
cosas darte,0.548664193675532
tomar tours,0.548664193675532
tours cerca,0.548664193675532
atractivos estacionamiento,0.548664193675532
trataron queja,0.548664193675532
cerca atractivos,0.548664193675532
plan llegar,0.548664193675532
dormir opción,0.548664193675532
centro ideal,0.548664193675532
opción cuadras,0.548664193675532
indispensable amplia,0.5486431332744239
habitación indispensable,0.5486431332744239
dura agua,0.5486431332744239
amplia estéticamente,0.5486431332744239
acondicionado recomiendo,0.5486431332744239
económicas viejas,0.5486431332744239
hotel arreglado,0.5486431332744239
arreglado habitación,0.5486431332744239
renovadas económicas,0.5486431332744239
viejas hotel,0.5486431332744239
agradable mobiliario,0.5486431332744239
estéticamente agradable,0.5486431332744239
recomiendo opción,0.5486431332744239
cuentan necesario,0.5485402548166385
restaurante bufet,0.5485402548166385
super completo,0.5485402548166385
agradables restaurante,0.5485402548166385
necesario pasar,0.5485402548166385
descanso instalaciones,0.5485402548166385
opcion descansar,0.5485402548166385
pasar agradables,0.5485402548166385
instalaciones cuentan,0.5485402548166385
recomendado hotel,0.5483812618767026
limpia ejemplo,0.5478015669502809
precio calodad,0.5478015669502809
ciudad limpia,0.5478015669502809
escapada semana,0.5478015669502809
pena escapada,0.5478015669502809
centro relacion,0.5478015669502809
psra lugares,0.5478015669502809
trato super,0.5478015669502809
calodad ciudad,0.5478015669502809
ejemplo psra,0.5478015669502809
lugares vale,0.5478015669502809
lugar regresaremos,0.5478015669502809
semana lugar,0.5478015669502809
ambiente servicio,0.5477699597917791
página semana,0.5476760563091533
falta renovación,0.5476760563091533
relajación excelente,0.5476760563091533
internet página,0.5476760563091533
parezca falta,0.5476760563091533
renovación aceptable,0.5476760563091533
santa problemas,0.5476760563091533
área relajación,0.5476760563091533
comida reserve,0.5476760563091533
excelente falta,0.5476760563091533
básico área,0.5476760563091533
problemas parezca,0.5476760563091533
reserve internet,0.5476760563091533
aceptable general,0.5476760563091533
comimos comida,0.5475891758155398
molestar cerca,0.5473413016092736
podíamos pasando,0.5473413016092736
barbacoa increíble,0.5473413016092736
playa sayulita,0.5473413016092736
pasando rato,0.5473413016092736
rato podíamos,0.5473413016092736
guay servicio,0.5473413016092736
sayulita limpio,0.5473413016092736
piscina barbacoa,0.5473413016092736
rato molestar,0.5473413016092736
amable pasar,0.5473413016092736
comienzo guay,0.5473413016092736
atraer construido,0.5472347337282635
incomodo ambiente,0.5472347337282635
eco cuidado,0.5472347337282635
hostil servicio,0.5472347337282635
único atraer,0.5472347337282635
excesivamente caro,0.5472347337282635
cuidado único,0.5472347337282635
ambiente hostil,0.5472347337282635
amable creen,0.5472347337282635
construido realidad,0.5472347337282635
realidad incomodo,0.5472347337282635
falta gerente,0.5472347337282635
creen excesivamente,0.5472347337282635
gerente rápido,0.5472347337282635
malo hotel,0.5470118820612564
rústico espacios,0.5467790520701059
acondicionado refrigerador,0.5467790520701059
comodidades aire,0.5467790520701059
árboles fuentes,0.5467790520701059
bar estacionamiento,0.5467790520701059
fuentes ubicación,0.5467790520701059
coatepec habitaciones,0.5467790520701059
llenan tranquilidad,0.5467790520701059
espacios llenan,0.5467790520701059
etc alberca,0.5467790520701059
refrigerador etc,0.5467790520701059
tranquilidad árboles,0.5467790520701059
habitaciones comodidades,0.5467790520701059
ruido céntrico,0.5465297388473833
espacio cerrado,0.5465297388473833
céntrico ideal,0.5465297388473833
cuartos sumamente,0.5465297388473833
sumamente limpios,0.5465297388473833
seguro regresamos,0.5465297388473833
cerrado seguro,0.5465297388473833
seguridad espacio,0.5465297388473833
lugar maravillosamente,0.5465297388473833
pareja familiar,0.5465297388473833
acampar seguridad,0.5465297388473833
familiar cuartos,0.5465297388473833
maravillosamente relajan,0.5465297388473833
relajan lejos,0.5465297388473833
albercas preciosas,0.5459628654196907
experiencias quedarse,0.5459628654196907
padre duda,0.5459628654196907
espectacular cuartos,0.5459628654196907
selva albercas,0.5459628654196907
limpios selva,0.5459628654196907
preciosas temascal,0.5459628654196907
amplios limpios,0.5459628654196907
quedarse selva,0.5459628654196907
temascal padre,0.5459628654196907
anteriormente hospedado,0.5456147790116377
aaui experiencias,0.5456147790116377
city acabando,0.5456147790116377
ronda olor,0.5456147790116377
ocasion mala,0.5456147790116377
acabando bonito,0.5456147790116377
hospedado aaui,0.5456147790116377
tocar molestar,0.5456147790116377
experiencias ocasion,0.5456147790116377
mala señal,0.5456147790116377
habitacion llegan,0.5456147790116377
pasillos ronda,0.5456147790116377
puerta habitacion,0.5456147790116377
olor city,0.5456147790116377
internet puerta,0.5456147790116377
llegan tocar,0.5456147790116377
molestar pasillos,0.5456147790116377
cama toallas,0.5453909969411332
coctel bienvenida,0.54534242896897
pavos reales,0.5451504046124047
básico agua,0.5450607056380399
tomando encuenta,0.5446953520378205
sintio diferencia,0.5446953520378205
maneja tomando,0.5446953520378205
tamaño habitaciones,0.5446953520378205
encuenta ibamos,0.5446953520378205
opcion pareja,0.5446953520378205
opcion visitar,0.5446953520378205
pequeñas concepto,0.5446953520378205
inn maneja,0.5446953520378205
concepto fiesta,0.5446953520378205
cristobal tamaño,0.5446953520378205
espacio opcion,0.5446953520378205
diferencia espacio,0.5446953520378205
ibamos familia,0.5446953520378205
familia sintio,0.5446953520378205
correctamente wifi,0.544646839102914
hotel amable,0.544646839102914
húmedo limpio,0.544646839102914
hermoso vistas,0.544646839102914
equipadas calefacción,0.544646839102914
baño funcionaba,0.544646839102914
acondicionado húmedo,0.544646839102914
habitaciones equipadas,0.544646839102914
vistas arquitectura,0.544646839102914
arquitectura impresionantes,0.544646839102914
impresionantes personal,0.544646839102914
recepción celulares,0.544646839102914
desayuno delicioso,0.5445872415253856
10 pagar,0.5441861665724428
pagar único,0.5441861665724428
hotel desea,0.5441861665724428
dejar automóvil,0.5441861665724428
madrugada restaurante,0.5441861665724428
ruidoso madrugada,0.5441861665724428
caro personal,0.5441861665724428
pensé cambiar,0.5441861665724428
personal estacionamiento,0.5441861665724428
noches noche,0.5441861665724428
desea dejar,0.5441861665724428
noche pensé,0.5441861665724428
hotel ruidoso,0.5441861665724428
automóvil 10,0.5441861665724428
incluido tienes,0.5440677757686586
barato hubiese,0.5440677757686586
libanesa costo,0.5440677757686586
malo supone,0.5440677757686586
bonito general,0.5440677757686586
disfrutar acostado,0.5440677757686586
podido disfrutar,0.5440677757686586
general único,0.5440677757686586
camastro libanesa,0.5440677757686586
extra camastro,0.5440677757686586
gustado podido,0.5440677757686586
hubiese gustado,0.5440677757686586
rã pido,0.5438306034175299
hermosa cascada,0.543535376188353
llave habitación,0.5430564415268944
confirmar reservar,0.542359741070281
reservar limpio,0.542359741070281
friendly sugiero,0.542359741070281
mejores zona,0.542359741070281
hablar recepción,0.542359741070281
zona estadía,0.542359741070281
llegamos pet,0.542359741070281
cama deli,0.542359741070281
deli cerca,0.542359741070281
sugiero hablar,0.542359741070281
corta atención,0.542359741070281
recepción confirmar,0.542359741070281
contrario experiencia,0.5414038097015209
ruinas habitaciones,0.5414038097015209
relajarse agotador,0.5414038097015209
piscina maravillosa,0.5414038097015209
olvida comida,0.5414038097015209
agotador visita,0.5414038097015209
maravillosa permite,0.5414038097015209
palenque contrario,0.5414038097015209
lugar palenque,0.5414038097015209
palenque arruinó,0.5414038097015209
experiencia palenque,0.5414038097015209
habitaciones olvida,0.5414038097015209
permite relajarse,0.5414038097015209
alberca natural,0.5410830917334999
espacios abiertos,0.5410830917334999
pájaros partes,0.5410830917334999
partes camas,0.5410830917334999
naturaleza espacios,0.5410830917334999
instalaciones hoteles,0.5410830917334999
centro alberca,0.5410830917334999
natural bonita,0.5410830917334999
atento instalaciones,0.5410830917334999
hoteles retirado,0.5410830917334999
gallinas pájaros,0.5410830917334999
hotel tradicional,0.5410830917334999
abiertos agradables,0.5410830917334999
bonita gallinas,0.5410830917334999
tradicional naturaleza,0.5410830917334999
retirado centro,0.5410830917334999
cuidado meses,0.5410255792575487
calor aire,0.5410255792575487
lejos ve,0.5410255792575487
ve habitacion,0.5410255792575487
gente ruido,0.5410255792575487
ruido agradable,0.5410255792575487
albercas gente,0.5410255792575487
sobretodo cuidado,0.5410255792575487
habitacion ve,0.5410255792575487
laguna lejos,0.5410255792575487
vista albercas,0.5410255792575487
arbolada sobretodo,0.5410255792575487
ve arbolada,0.5410255792575487
pedir vista,0.5410255792575487
agradable laguna,0.5410255792575487
centro barato,0.5407886261384556
asignado agencia,0.5407886261384556
viajes definitivamente,0.5407886261384556
habitación escogí,0.5407886261384556
cucarachas lugar,0.5407886261384556
hotel asignado,0.5407886261384556
pequeñas definitiva,0.5407886261384556
definitivamente habría,0.5407886261384556
definitiva encontrado,0.5407886261384556
barato habitaciones,0.5407886261384556
opción ubicado,0.5407886261384556
cucarachas habitación,0.5407886261384556
titulo cucarachas,0.5407886261384556
encontrado cucarachas,0.5407886261384556
excelentes hermosos,0.5403487916931706
paisajes estupenda,0.5403487916931706
habitación pareció,0.5403487916931706
propinas efectivo,0.5403487916931706
pidieron propinas,0.5403487916931706
efectivo cargaron,0.5403487916931706
selva lamentablemente,0.5403487916931706
estupenda tranquilidad,0.5403487916931706
meseros pidieron,0.5403487916931706
abuso meseros,0.5403487916931706
pareció consideramos,0.5403487916931706
tranquilidad ofrece,0.5403487916931706
ofrece selva,0.5403487916931706
cargaron habitación,0.5403487916931706
consideramos abuso,0.5403487916931706
nombre pudimos,0.5400265890211235
gustó habitación,0.5400265890211235
volveré seguro,0.5400265890211235
nevera contenedores,0.5400265890211235
mexed comida,0.5400265890211235
idea gracias,0.5400265890211235
privada baño,0.5400265890211235
contenedores nombre,0.5400265890211235
baño cama,0.5400265890211235
comida idea,0.5400265890211235
agradable volveré,0.5400265890211235
acondicionado genial,0.5400265890211235
genial nevera,0.5400265890211235
pudimos mexed,0.5400265890211235
casa noches,0.5392832309324171
íbamos alojar,0.5392832309324171
mantenido renovando,0.5392832309324171
habitación sábado,0.5392832309324171
alta lugar,0.5392832309324171
renovando habitación,0.5392832309324171
ubicación antiguo,0.5392832309324171
semana volver,0.5392832309324171
lugar holístico,0.5392832309324171
antiguo mantenido,0.5392832309324171
increíbles gente,0.5392832309324171
alojar semana,0.5392832309324171
domingo temporada,0.5392832309324171
holístico íbamos,0.5392832309324171
decepción piscina,0.5390157978765637
pasillo decepción,0.5390157978765637
pasillo habitación,0.5390157978765637
restaurante oír,0.5390157978765637
piscina precio,0.5390157978765637
toalla increíble,0.5390157978765637
correctas limpias,0.5390157978765637
increíble arte,0.5390157978765637
ventana pasillo,0.5390157978765637
arte restaurante,0.5390157978765637
vine toalla,0.5390157978765637
habitaciones correctas,0.5390157978765637
limpias vine,0.5390157978765637
spa estã,0.5381621840217765
orizaba quedaremos,0.5380437093385423
muestra enlace,0.5380437093385423
cómodo seguro,0.5380437093385423
enlace web,0.5380437093385423
próxima pasemos,0.5380437093385423
habitaciones muestra,0.5380437093385423
sintiéndonos explotados,0.5380437093385423
explotados próxima,0.5380437093385423
mascota costo,0.5380437093385423
costo mascota,0.5380437093385423
pasemos orizaba,0.5380437093385423
lugar puebla,0.5380437093385423
quedaremos lugar,0.5380437093385423
seguro costo,0.5380437093385423
web sintiéndonos,0.5380437093385423
comida thai,0.5380170015793757
huéspedes hotel,0.5378643944956726
excelente cuadras,0.537535981225693
limpias único,0.537535981225693
histórico personal,0.537535981225693
ofrecieron cambiarme,0.537535981225693
rápido instalaciones,0.537535981225693
detalle llegaba,0.537535981225693
habitación quize,0.537535981225693
preocupa atenderte,0.537535981225693
atenderte rápido,0.537535981225693
personal ameno,0.537535981225693
llegaba señal,0.537535981225693
internet ofrecieron,0.537535981225693
ameno preocupa,0.537535981225693
cena kin,0.5369053502171693
atendió juan,0.5369053502171693
maravilloso atendió,0.5369053502171693
deja palabras,0.5369053502171693
deliciosa drinks,0.5369053502171693
palabras llegamos,0.5369053502171693
finísima persona,0.5369053502171693
toco atardecer,0.5369053502171693
kin toh,0.5369053502171693
juan finísima,0.5369053502171693
toh excelente,0.5369053502171693
atardecer maravilloso,0.5369053502171693
drinks 10,0.5369053502171693
llegamos toco,0.5369053502171693
habitación cautivador,0.5368946259141997
animadas sayulita,0.5368946259141997
sayulita juega,0.5368946259141997
juega unidad,0.5368946259141997
justo discoteca,0.5368946259141997
música temblar,0.5368946259141997
oídos música,0.5368946259141997
mintieron oíamos,0.5368946259141997
vivo director,0.5368946259141997
unidad pm,0.5368946259141997
oíamos ventanas,0.5368946259141997
discoteca animadas,0.5368946259141997
director mintieron,0.5368946259141997
cliente respetado,0.5367438707813801
vienen encontrar,0.5367438707813801
llamado bartelo,0.5367438707813801
tarifa vienen,0.5367438707813801
bartelo amigos,0.5367438707813801
guardia llamado,0.5367438707813801
propina automática,0.5367438707813801
respetado trataron,0.5367438707813801
grosero inconsiderate_nus,0.5367438707813801
independientemente servicio,0.5367438707813801
amigos pagar,0.5367438707813801
servicio propina,0.5367438707813801
alojarse cliente,0.5367438707813801
automática independientemente,0.5367438707813801
inconsiderate_nus guardia,0.5367438707813801
recepcion bienvenida,0.5366890349088951
oscuras viejas,0.5366890349088951
hospedar recepcion,0.5366890349088951
viejas faltan,0.5366890349088951
habitaciones falta,0.5366890349088951
sucias definitivamente,0.5366890349088951
equis albercas,0.5366890349088951
bienvenida gente,0.5366890349088951
faltan detalles,0.5366890349088951
hice reservación,0.5363728007299127
restaurant pesima,0.5344046216040792
arreglaron telefono,0.5344046216040792
agarra piso,0.5344046216040792
aplanarle agarra,0.5344046216040792
par almohadas,0.5344046216040792
linea reporte,0.5344046216040792
reporte arreglaron,0.5344046216040792
telefono botones,0.5344046216040792
ascensor funcionan,0.5344046216040792
tenia linea,0.5344046216040792
funcionan aplanarle,0.5344046216040792
piso comida,0.5344046216040792
tenia par,0.5344046216040792
telefono habitacion,0.5344046216040792
botones ascensor,0.5344046216040792
pesima tenia,0.5344046216040792
sale chorrito,0.5343861930763272
chorrito agua,0.5343861930763272
cree dueña,0.5343861930763272
pesimo tardan,0.5343861930763272
regulares cargar,0.5343861930763272
dueña servicio,0.5343861930763272
secretaria cree,0.5343861930763272
cuartos regulares,0.5343861930763272
celulares regadera,0.5343861930763272
agua fatal,0.5343861930763272
fatal secretaria,0.5343861930763272
tipo ojala,0.5343861930763272
lugares tipo,0.5343861930763272
tardan mejores,0.5343861930763272
menú desayuno,0.5336857044452072
pedimos cambiaran,0.5336317203043999
agua clima,0.5334230585898911
tuve gusto,0.5334230585898911
tardaban calentar,0.5334230585898911
enero duda,0.5334230585898911
hotel baños,0.5334230585898911
funcionar duda,0.5334230585898911
baños tardaban,0.5334230585898911
calentar agua,0.5334230585898911
quedarme enero,0.5334230585898911
clima funcionar,0.5334230585898911
gusto quedarme,0.5334230585898911
cálido huéspedes,0.5334230585898911
monos aulladores,0.5332400317738745
orlando aprecia,0.5330216460194531
resuelven sentirnos,0.5330216460194531
recepcionista mariela,0.5330216460194531
sentirnos muyy,0.5330216460194531
chef meseros,0.5330216460194531
realizan gusto,0.5330216460194531
gusto dominan,0.5330216460194531
olvidare atencion,0.5330216460194531
mariela orlando,0.5330216460194531
encuentran solucion,0.5330216460194531
personas realizan,0.5330216460194531
lugar magico,0.5330216460194531
aprecia personas,0.5330216460194531
personal chef,0.5330216460194531
meseros recepcionista,0.5330216460194531
magico olvidare,0.5330216460194531
solucion resuelven,0.5330216460194531
dominan encuentran,0.5330216460194531
lugar volvería,0.5329571641946815
sentía volver,0.5325194293303157
casavieja sentía,0.5325194293303157
noches casavieja,0.5325194293303157
sitios restaurantes,0.5325194293303157
restaurantes cristóbal,0.5325194293303157
hotel san,0.5325194293303157
espaciosa cómoda,0.5325194293303157
san principales,0.5325194293303157
casa personal,0.5325194293303157
principales sitios,0.5325194293303157
música paisajes,0.5322548288795789
sup3r limpia,0.5322548288795789
excelente música,0.5322548288795789
calidad variedades,0.5322548288795789
paisajes limpieza,0.5322548288795789
excelent3s condiciones,0.5322548288795789
aligual servicio,0.5322548288795789
bebidas instalaciones,0.5322548288795789
instalaciones comida,0.5322548288795789
piscina sup3r,0.5322548288795789
co excelent3s,0.5322548288795789
limpia aligual,0.5322548288795789
variedades excelente,0.5322548288795789
cuartos co,0.5322548288795789
condiciones piscina,0.5322548288795789
teléfono servia,0.5321380134709617
hotel carisimo,0.5318529184290939
fantasma salieron,0.5318529184290939
carisimo nula,0.5318529184290939
alberca personal,0.5318529184290939
bebida camarera,0.5318529184290939
parecia hotel,0.5318529184290939
ordenar bebida,0.5318529184290939
hotel fantasma,0.5318529184290939
buscarla parecia,0.5318529184290939
personal ordenar,0.5318529184290939
hospedo pareja,0.5318529184290939
pareja edad,0.5318529184290939
nula atencion,0.5318529184290939
salieron corriendo,0.5318529184290939
corriendo hotel,0.5318529184290939
edad area,0.5318529184290939
camarera cuartos,0.5318529184290939
cuartos buscarla,0.5318529184290939
atención mesero,0.5316395573585451
agua embotellada,0.5315007716556599
recomiendo ahórrense,0.5313453218670092
restaurante concierge,0.5313453218670092
consumo martirio,0.5313453218670092
sufrir pésimo,0.5313453218670092
ahórrense pena,0.5313453218670092
servicio bares,0.5313453218670092
concierge mesero,0.5313453218670092
eficiente llama,0.5313453218670092
quieres consumo,0.5313453218670092
martirio recomiendo,0.5313453218670092
ivan quieres,0.5313453218670092
pena sufrir,0.5313453218670092
bares alberca,0.5313453218670092
llama ivan,0.5313453218670092
prueba suite,0.5311863951419667
puedes veranda,0.5311863951419667
suite hotel,0.5311863951419667
vista especialmente,0.5311863951419667
oídos taxco,0.5311863951419667
taxco ruidoso,0.5311863951419667
veranda elección,0.5311863951419667
confortable estupenda,0.5311863951419667
restaurante encantó,0.5311863951419667
fantástica limpio,0.5311863951419667
encantó olvides,0.5311863951419667
noche prueba,0.5311863951419667
olvides tapones,0.5311863951419667
areas oportunidad,0.5309923824455807
snack sirven,0.5309923824455807
sirve encuesta,0.5309923824455807
habitacion disminuyeron,0.5309923824455807
lamentablemente encuesta,0.5309923824455807
oportunidad area,0.5309923824455807
internet lamentablemente,0.5309923824455807
disminuyeron calidad,0.5309923824455807
area snack,0.5309923824455807
subieron costo,0.5309923824455807
perdido negociaciones,0.5309923824455807
negociaciones internet,0.5309923824455807
encuesta vale,0.5309923824455807
encuesta mejorar,0.5309923824455807
costo habitacion,0.5309923824455807
sirven subieron,0.5309923824455807
mejorar areas,0.5309923824455807
encuesta encuesta,0.5309923824455807
pequeños habitaciones,0.5308249961541418
alberca suites,0.5308249961541418
limpieza estuvimos,0.5308249961541418
amigos reservamos,0.5308249961541418
reservamos cerca,0.5308249961541418
fabuloso cuidando,0.5308249961541418
comodas servicio,0.5308249961541418
ocasiones escuchar,0.5308249961541418
suites fabuloso,0.5308249961541418
familiar amigos,0.5308249961541418
cuidando pequeños,0.5308249961541418
escuchar monos,0.5308249961541418
estuvimos gusto,0.5308249961541418
servicio taxi,0.5307378367243551
sopa langosta,0.530692501844654
alguien hicimos,0.530692501844654
regreso unidos,0.530692501844654
tuve ravioli,0.530692501844654
centavo regreso,0.530692501844654
langosta sopa,0.530692501844654
unidos boca,0.530692501844654
langosta servicio,0.530692501844654
sabroso tuve,0.530692501844654
complejo alguien,0.530692501844654
boca sabroso,0.530692501844654
cenamos complejo,0.530692501844654
pena centavo,0.530692501844654
lugar super,0.5303255120933161
ventana fija,0.5299821402528799
hagan error,0.5299821402528799
caliente pésima,0.5299821402528799
ves pedir,0.5299821402528799
venir hotel,0.5299821402528799
cayó ventana,0.5299821402528799
disculpa agua,0.5299821402528799
pedir disculpa,0.5299821402528799
respuesta gente,0.5299821402528799
curto cobraron,0.5299821402528799
déspota pf,0.5299821402528799
hotel cayó,0.5299821402528799
gente déspota,0.5299821402528799
atención respuesta,0.5299821402528799
fija curto,0.5299821402528799
pf hagan,0.5299821402528799
error venir,0.5299821402528799
cobraron ves,0.5299821402528799
amiga opción,0.5294775786233326
llegas vas,0.5294775786233326
rico pasarla,0.5294775786233326
verdes desición,0.5294775786233326
cumpleaños amiga,0.5294775786233326
domingo festejar,0.5294775786233326
vista áreas,0.5294775786233326
desición descansar,0.5294775786233326
hospedamos viernes,0.5294775786233326
pasarla maravilla,0.5294775786233326
viernes domingo,0.5294775786233326
privilegiado vista,0.5294775786233326
opción excelente,0.5294775786233326
piscina ideal,0.5294478523996979
funcionando correctamente,0.5294478523996979
tv funcionando,0.5294478523996979
entorno silencioso,0.5294478523996979
céntrico habitaciones,0.5294478523996979
ideal meses,0.5294478523996979
correctamente personal,0.5294478523996979
perfecto maravilloso,0.5294478523996979
pueblo izamal,0.5294478523996979
izamal céntrico,0.5294478523996979
descansar perfectamente,0.5294478523996979
calor wifi,0.5294478523996979
silencioso pudimos,0.5294478523996979
atención playa,0.5293536289239726
restaurantes esmeran,0.5293536289239726
recomendado pan,0.5293536289239726
ukai sushi,0.5293536289239726
esmeran preparar,0.5293536289239726
plato ukai,0.5293536289239726
playa excelentes,0.5293536289239726
preparar plato,0.5293536289239726
atento restaurantes,0.5293536289239726
sushi súper,0.5293536289239726
instalaciones staff,0.5293536289239726
delicioso instalaciones,0.5293536289239726
tostada francesa,0.5293421449015789
amable genios,0.5291329300398085
genios totales,0.5291329300398085
encargado capo,0.5291329300398085
excelentes platillos,0.5291329300398085
erick encargado,0.5291329300398085
totales restaurante,0.5291329300398085
vistas baños,0.5291329300398085
estadía gente,0.5291329300398085
servicio erick,0.5291329300398085
baños excelentes,0.5291329300398085
amena estadía,0.5291329300398085
lindo bebidas,0.5291329300398085
